SID,Season_Year,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,LAT,LON,WMO_WIND,WMO_PRES,TRACK_TYPE,DIST2LAND,LANDFALL,Haversine Distance,NATURE_DS,NATURE_MX,NATURE_NR,NATURE_TS,Day_of_the_Week,Month,Hour_of_the_Week
1997210N21089,1997,1997,56.0,NI,0,UNNAMED,1997-07-29 18:00:00,21.0,87.5,25.0,1006.0,main,56.0,56.0,10.38094053489966,0.0,0.0,0.0,1.0,1.0,7.0,42.0
1997210N21089,1997,1997,56.0,NI,0,UNNAMED,1997-07-29 21:00:00,21.0,87.5,34.68862275449102,,main,56.0,56.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,45.0
1997210N21089,1997,1997,56.0,NI,0,UNNAMED,1997-07-30 00:00:00,21.0,87.5,25.0,1004.0,main,56.0,56.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,48.0
1997210N21089,1997,1997,56.0,NI,0,UNNAMED,1997-07-30 03:00:00,21.0,87.5,30.0,1002.0,main,56.0,15.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,51.0
1997210N21089,1997,1997,56.0,NI,0,UNNAMED,1997-07-30 06:00:00,21.0,87.0,30.0,1002.0,main,15.0,0.0,51.90468236858015,0.0,0.0,0.0,1.0,2.0,7.0,54.0
1997216N20091,1997,1997,58.0,NI,0,UNNAMED,1997-08-04 09:00:00,21.5,90.0,25.0,990.0,main,35.0,33.0,196.54795912670744,0.0,0.0,0.0,1.0,0.0,8.0,9.0
1997216N20091,1997,1997,58.0,NI,0,UNNAMED,1997-08-04 12:00:00,21.0,89.5,25.0,990.0,main,78.0,63.0,76.00053114472006,0.0,0.0,0.0,1.0,0.0,8.0,12.0
1997216N20091,1997,1997,58.0,NI,0,UNNAMED,1997-08-04 15:00:00,21.1,89.4,34.68862275449102,,main,63.0,24.0,15.209692158670649,0.0,0.0,0.0,1.0,0.0,8.0,15.0
1997216N20091,1997,1997,58.0,NI,0,UNNAMED,1997-08-04 18:00:00,21.5,89.5,25.0,990.0,main,24.0,24.0,45.66856099399384,0.0,0.0,0.0,1.0,0.0,8.0,18.0
1997216N20091,1997,1997,58.0,NI,0,UNNAMED,1997-08-04 21:00:00,21.4,89.4,34.68862275449102,,main,33.0,11.0,15.190509404508772,0.0,0.0,0.0,1.0,0.0,8.0,21.0
1997216N20091,1997,1997,58.0,NI,0,UNNAMED,1997-08-05 00:00:00,21.5,89.0,25.0,988.0,main,11.0,0.0,42.86464261057916,0.0,0.0,0.0,1.0,1.0,8.0,24.0
1997216N20091,1997,1997,58.0,NI,0,UNNAMED,1997-08-05 03:00:00,22.0,88.0,30.0,986.0,main,0.0,0.0,117.29225891770372,0.0,0.0,0.0,1.0,1.0,8.0,27.0
1997216N20091,1997,1997,58.0,NI,0,UNNAMED,1997-08-05 06:00:00,22.5,88.0,34.68862275449102,,main,0.0,0.0,55.597463322279445,0.0,0.0,0.0,1.0,1.0,8.0,30.0
1997216N20091,1997,1997,58.0,NI,0,UNNAMED,1997-08-05 09:00:00,22.5,88.0,34.68862275449102,,main,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,33.0
1997216N20091,1997,1997,58.0,NI,0,UNNAMED,1997-08-05 12:00:00,22.5,87.5,34.68862275449102,,main,0.0,0.0,51.36533455390774,0.0,0.0,0.0,1.0,1.0,8.0,36.0
1997232N20088,1997,1997,66.0,NI,0,UNNAMED,1997-08-20 06:00:00,20.5,87.0,30.0,990.0,main,15.0,0.0,52.07657742020061,0.0,0.0,0.0,1.0,2.0,8.0,54.0
1997263N14084,1997,1997,80.0,NI,0,UNNAMED,1997-09-26 06:00:00,20.3,88.3,40.0,992.0,main,142.0,100.0,109.21952022909336,0.0,0.0,0.0,1.0,4.0,9.0,102.0
1997263N14084,1997,1997,80.0,NI,0,UNNAMED,1997-09-26 09:00:00,20.7,88.6,45.0,990.0,main,101.0,49.0,54.3561762963255,0.0,0.0,0.0,1.0,4.0,9.0,105.0
1997263N14084,1997,1997,80.0,NI,0,UNNAMED,1997-09-26 12:00:00,21.3,89.5,45.0,988.0,main,45.0,22.0,114.80371272349907,0.0,0.0,0.0,1.0,4.0,9.0,108.0
1997263N14084,1997,1997,80.0,NI,0,UNNAMED,1997-09-26 15:00:00,21.6,90.2,34.68862275449102,,main,22.0,15.0,79.75636897241164,0.0,0.0,0.0,1.0,4.0,9.0,111.0
1997263N14084,1997,1997,80.0,NI,0,UNNAMED,1997-09-26 18:00:00,21.9,90.7,55.0,984.0,main,15.0,10.0,61.47690661264724,0.0,0.0,0.0,1.0,4.0,9.0,114.0
1997263N14084,1997,1997,80.0,NI,0,UNNAMED,1997-09-26 21:00:00,22.3,91.0,34.68862275449102,,main,20.0,0.0,54.16237229660916,0.0,0.0,0.0,1.0,4.0,9.0,117.0
1997263N14084,1997,1997,80.0,NI,0,UNNAMED,1997-09-27 00:00:00,22.8,91.4,34.68862275449102,,main,0.0,0.0,69.12607973705236,0.0,0.0,0.0,1.0,5.0,9.0,120.0
1997263N14084,1997,1997,80.0,NI,0,UNNAMED,1997-09-27 03:00:00,23.3,92.1,34.68862275449102,,main,0.0,0.0,90.66844094451707,0.0,0.0,0.0,1.0,5.0,9.0,123.0
1997263N14084,1997,1997,80.0,NI,0,UNNAMED,1997-09-27 06:00:00,23.8,92.4,34.68862275449102,,main,0.0,0.0,63.45243354383079,0.0,0.0,0.0,1.0,5.0,9.0,126.0
1997263N14084,1997,1997,80.0,NI,0,UNNAMED,1997-09-27 09:00:00,24.2,92.8,34.68862275449102,,main,0.0,0.0,60.243590192725975,0.0,0.0,0.0,1.0,5.0,9.0,129.0
1998133N04086,1998,1998,28.0,NI,0,UNNAMED,1998-05-19 06:00:00,20.1,90.5,55.0,986.0,main,192.0,159.0,56.57264354141955,0.0,0.0,0.0,1.0,1.0,5.0,30.0
1998133N04086,1998,1998,28.0,NI,0,UNNAMED,1998-05-19 09:00:00,20.5,90.5,34.68862275449102,,main,148.0,129.0,44.4779706578232,0.0,0.0,0.0,1.0,1.0,5.0,33.0
1998133N04086,1998,1998,28.0,NI,0,UNNAMED,1998-05-19 12:00:00,20.7,90.7,55.0,976.0,main,133.0,118.0,30.4617772150444,0.0,0.0,0.0,1.0,1.0,5.0,36.0
1998133N04086,1998,1998,28.0,NI,0,UNNAMED,1998-05-19 15:00:00,20.9,90.8,34.68862275449102,,main,118.0,103.0,24.54839933254033,0.0,0.0,0.0,1.0,1.0,5.0,39.0
1998133N04086,1998,1998,28.0,NI,0,UNNAMED,1998-05-19 18:00:00,21.2,91.1,60.0,974.0,main,89.0,73.0,45.62904254083951,0.0,0.0,0.0,1.0,1.0,5.0,42.0
1998133N04086,1998,1998,28.0,NI,0,UNNAMED,1998-05-19 21:00:00,21.4,91.2,34.68862275449102,,main,73.0,42.0,24.533661241630263,0.0,0.0,0.0,1.0,1.0,5.0,45.0
1998133N04086,1998,1998,28.0,NI,0,UNNAMED,1998-05-20 00:00:00,21.7,91.5,60.0,972.0,main,42.0,0.0,45.556958694161885,0.0,0.0,0.0,1.0,2.0,5.0,48.0
1998133N04086,1998,1998,28.0,NI,0,UNNAMED,1998-05-20 03:00:00,22.1,92.1,34.68862275449102,,main,0.0,0.0,76.22447323944921,0.0,0.0,0.0,1.0,2.0,5.0,51.0
1998133N04086,1998,1998,28.0,NI,0,UNNAMED,1998-05-20 06:00:00,22.5,92.4,34.68862275449102,,main,0.0,0.0,54.1372774098564,0.0,0.0,0.0,1.0,2.0,5.0,54.0
1998133N04086,1998,1998,28.0,NI,0,UNNAMED,1998-05-20 09:00:00,23.1,92.6,34.68862275449102,,main,0.0,0.0,69.79577080219974,0.0,0.0,0.0,1.0,2.0,5.0,57.0
1998133N04086,1998,1998,28.0,NI,0,UNNAMED,1998-05-20 12:00:00,23.7,92.8,34.68862275449102,,main,0.0,0.0,69.76898676488716,0.0,0.0,0.0,1.0,2.0,5.0,60.0
1998320N10102,1998,1998,93.0,NI,0,UNNAMED,1998-11-22 00:00:00,20.1,87.9,65.0,984.0,main,115.0,100.0,54.42560460905536,0.0,0.0,0.0,1.0,6.0,11.0,144.0
1998320N10102,1998,1998,93.0,NI,0,UNNAMED,1998-11-22 03:00:00,20.7,88.2,60.0,990.0,main,100.0,55.0,73.6798538188114,0.0,0.0,0.0,1.0,6.0,11.0,147.0
1998320N10102,1998,1998,93.0,NI,0,UNNAMED,1998-11-22 06:00:00,21.1,88.6,55.0,998.0,main,45.0,11.0,60.86713110497139,0.0,0.0,0.0,1.0,6.0,11.0,150.0
1998320N10102,1998,1998,93.0,NI,0,UNNAMED,1998-11-22 09:00:00,21.5,89.0,34.68862275449102,,main,11.0,0.0,60.79087465896546,0.0,0.0,0.0,1.0,6.0,11.0,153.0
1998320N10102,1998,1998,93.0,NI,0,UNNAMED,1998-11-22 12:00:00,21.9,89.5,34.68862275449102,,main,0.0,0.0,68.16714750771092,0.0,0.0,0.0,1.0,6.0,11.0,156.0
1998320N10102,1998,1998,93.0,NI,0,UNNAMED,1998-11-22 15:00:00,22.1,89.9,34.68862275449102,,main,0.0,0.0,46.85344368316541,0.0,0.0,0.0,1.0,6.0,11.0,159.0
1998320N10102,1998,1998,93.0,NI,0,UNNAMED,1998-11-22 18:00:00,22.4,90.3,34.68862275449102,,main,0.0,0.0,52.98522679917206,0.0,0.0,0.0,1.0,6.0,11.0,162.0
1998320N10102,1998,1998,93.0,NI,0,UNNAMED,1998-11-22 21:00:00,22.7,90.5,34.68862275449102,,main,0.0,0.0,39.1742911304969,0.0,0.0,0.0,1.0,6.0,11.0,165.0
1998320N10102,1998,1998,93.0,NI,0,UNNAMED,1998-11-23 00:00:00,22.9,90.7,34.68862275449102,,main,0.0,0.0,30.246902292568304,0.0,0.0,0.0,1.0,0.0,11.0,0.0
1998320N10102,1998,1998,93.0,NI,0,UNNAMED,1998-11-23 03:00:00,23.0,90.5,34.68862275449102,,main,0.0,34.57637819525716,23.30276330605877,0.0,0.0,0.0,1.0,0.0,11.0,3.0
1999159N18091,1999,1999,36.0,NI,0,UNNAMED,1999-06-09 21:00:00,20.1,90.2,34.68862275449102,,main,190.0,168.0,24.57136402917807,0.0,0.0,1.0,0.0,2.0,6.0,69.0
1999159N18091,1999,1999,36.0,NI,0,UNNAMED,1999-06-10 00:00:00,20.3,90.0,34.68862275449102,,main,168.0,140.0,30.49878634155839,0.0,0.0,1.0,0.0,3.0,6.0,72.0
1999159N18091,1999,1999,36.0,NI,0,UNNAMED,1999-06-10 03:00:00,20.5,89.8,34.68862275449102,,main,140.0,108.0,30.48036222735125,0.0,0.0,1.0,0.0,3.0,6.0,75.0
1999159N18091,1999,1999,36.0,NI,0,UNNAMED,1999-06-10 06:00:00,20.7,89.5,34.68862275449102,,main,108.0,89.0,38.335414060601686,0.0,0.0,1.0,0.0,3.0,6.0,78.0
1999159N18091,1999,1999,36.0,NI,0,UNNAMED,1999-06-10 09:00:00,20.9,89.0,34.68862275449102,,main,78.0,55.0,56.5319062692002,0.0,0.0,1.0,0.0,3.0,6.0,81.0
1999159N18091,1999,1999,36.0,NI,0,UNNAMED,1999-06-10 12:00:00,21.1,88.4,34.68862275449102,,main,55.0,23.0,66.13670471980525,0.0,0.0,1.0,0.0,3.0,6.0,84.0
1999159N18091,1999,1999,36.0,NI,0,UNNAMED,1999-06-10 15:00:00,21.6,87.8,34.68862275449102,,main,11.0,0.0,83.37998553202883,0.0,0.0,1.0,0.0,3.0,6.0,87.0
1999159N18091,1999,1999,36.0,NI,0,UNNAMED,1999-06-10 18:00:00,22.1,87.2,34.68862275449102,,main,0.0,0.0,83.22037920555847,0.0,0.0,1.0,0.0,3.0,6.0,90.0
1999208N21089,1999,1999,52.0,NI,0,UNNAMED,1999-07-27 06:00:00,21.0,88.5,20.0,992.0,main,67.0,22.0,51.904682368578825,0.0,0.0,0.0,1.0,1.0,7.0,30.0
1999208N21089,1999,1999,52.0,NI,0,UNNAMED,1999-07-27 09:00:00,21.5,88.5,34.68862275449102,,main,11.0,0.0,55.597463322279445,0.0,0.0,0.0,1.0,1.0,7.0,33.0
1999208N21089,1999,1999,52.0,NI,0,UNNAMED,1999-07-27 12:00:00,22.0,88.5,25.0,990.0,main,0.0,0.0,55.59746332227909,0.0,0.0,0.0,1.0,1.0,7.0,36.0
1999208N21089,1999,1999,52.0,NI,0,UNNAMED,1999-07-27 15:00:00,22.0,88.0,34.68862275449102,,main,0.0,0.0,51.54904739330942,0.0,0.0,0.0,1.0,1.0,7.0,39.0
1999208N21089,1999,1999,52.0,NI,0,UNNAMED,1999-07-27 18:00:00,22.0,87.5,25.0,992.0,main,0.0,0.0,51.54904739330811,0.0,0.0,0.0,1.0,1.0,7.0,42.0
1999208N21089,1999,1999,52.0,NI,0,UNNAMED,1999-07-27 21:00:00,22.2,87.3,34.68862275449102,,main,0.0,0.0,30.31732378964115,0.0,0.0,0.0,1.0,1.0,7.0,45.0
1999208N21089,1999,1999,52.0,NI,0,UNNAMED,1999-07-28 00:00:00,22.5,87.0,25.0,992.0,main,0.0,0.0,45.43856369546431,0.0,0.0,0.0,1.0,2.0,7.0,48.0
1999219N21089,1999,1999,57.0,NI,0,UNNAMED,1999-08-06 15:00:00,20.9,88.5,34.68862275449102,,main,78.0,67.0,11.119492664456242,0.0,0.0,0.0,1.0,4.0,8.0,111.0
1999219N21089,1999,1999,57.0,NI,0,UNNAMED,1999-08-06 18:00:00,21.0,88.5,20.0,992.0,main,67.0,11.0,11.119492664456242,0.0,0.0,0.0,1.0,4.0,8.0,114.0
1999219N21089,1999,1999,57.0,NI,0,UNNAMED,1999-08-06 21:00:00,21.5,88.4,34.68862275449102,,main,11.0,0.0,56.55508930311829,0.0,0.0,0.0,1.0,4.0,8.0,117.0
1999219N21089,1999,1999,57.0,NI,0,UNNAMED,1999-08-07 00:00:00,22.1,88.1,34.68862275449102,,main,0.0,0.0,73.55581462306093,0.0,0.0,0.0,1.0,5.0,8.0,120.0
1999219N21089,1999,1999,57.0,NI,0,UNNAMED,1999-08-07 03:00:00,22.5,87.5,20.0,992.0,main,0.0,0.0,76.08223077426959,0.0,0.0,0.0,1.0,5.0,8.0,123.0
2000299N13093,2000,2000,99.0,NI,0,UNNAMED,2000-10-27 18:00:00,20.4,88.5,35.0,998.0,main,134.0,67.0,67.52918950737534,0.0,0.0,0.0,1.0,4.0,10.0,114.0
2000299N13093,2000,2000,99.0,NI,0,UNNAMED,2000-10-27 21:00:00,21.0,88.5,35.0,998.0,main,67.0,0.0,66.71695598673533,0.0,0.0,0.0,1.0,4.0,10.0,117.0
2000299N13093,2000,2000,99.0,NI,0,UNNAMED,2000-10-28 00:00:00,21.6,89.0,35.0,998.0,main,0.0,0.0,84.46490371605054,0.0,0.0,0.0,1.0,5.0,10.0,120.0
2000299N13093,2000,2000,99.0,NI,0,UNNAMED,2000-10-28 03:00:00,22.5,89.1,30.0,,main,0.0,0.0,100.60470401070124,0.0,0.0,0.0,1.0,5.0,10.0,123.0
2000299N13093,2000,2000,99.0,NI,0,UNNAMED,2000-10-28 06:00:00,23.1,89.6,30.0,,main,0.0,0.0,84.13090335335477,0.0,0.0,0.0,1.0,5.0,10.0,126.0
2000299N13093,2000,2000,99.0,NI,0,UNNAMED,2000-10-28 09:00:00,23.3,89.9,34.68862275449102,,main,0.0,0.0,37.87697026678999,0.0,0.0,0.0,1.0,5.0,10.0,129.0
2000299N13093,2000,2000,99.0,NI,0,UNNAMED,2000-10-28 12:00:00,23.5,90.5,25.0,,main,0.0,0.0,65.1432952112396,0.0,0.0,0.0,1.0,5.0,10.0,132.0
2000299N13093,2000,2000,99.0,NI,0,UNNAMED,2000-10-28 15:00:00,23.8,91.7,34.68862275449102,,main,0.0,0.0,126.69701918644684,0.0,0.0,0.0,1.0,5.0,10.0,135.0
2000299N13093,2000,2000,99.0,NI,0,UNNAMED,2000-10-28 18:00:00,24.0,93.0,25.0,,main,0.0,0.0,134.01602968206788,0.0,0.0,0.0,1.0,5.0,10.0,138.0
2002314N12083,2002,2002,88.0,NI,0,UNNAMED,2002-11-12 06:00:00,20.9,87.5,55.0,990.0,main,53.0,0.0,157.52258012171768,0.0,0.0,0.0,1.0,1.0,11.0,30.0
2002314N12083,2002,2002,88.0,NI,0,UNNAMED,2002-11-12 09:00:00,22.3,88.4,34.68862275449102,,main,0.0,0.0,181.3595429549099,0.0,0.0,0.0,1.0,1.0,11.0,33.0
2002314N12083,2002,2002,88.0,NI,0,UNNAMED,2002-11-12 12:00:00,23.7,89.7,34.68862275449102,,main,0.0,0.0,204.78794668424848,0.0,0.0,0.0,1.0,1.0,11.0,36.0
2002314N12083,2002,2002,88.0,NI,0,UNNAMED,2002-11-12 15:00:00,25.0,91.5,34.68862275449102,,main,0.0,34.57637819525716,232.68661178065415,0.0,0.0,0.0,1.0,1.0,11.0,39.0
2003206N21089,2003,2003,48.0,NI,0,UNNAMED,2003-07-25 06:00:00,21.2,88.7,34.68862275449102,,main,49.0,33.0,38.25106584753928,0.0,0.0,0.0,1.0,4.0,7.0,102.0
2003206N21089,2003,2003,48.0,NI,0,UNNAMED,2003-07-25 09:00:00,21.3,88.3,34.68862275449102,,main,33.0,15.0,42.91923400863392,0.0,0.0,0.0,1.0,4.0,7.0,105.0
2003206N21089,2003,2003,48.0,NI,0,UNNAMED,2003-07-25 12:00:00,21.5,88.0,30.0,988.0,main,23.0,11.0,38.19957703092268,0.0,0.0,0.0,1.0,4.0,7.0,108.0
2003206N21089,2003,2003,48.0,NI,0,UNNAMED,2003-07-25 15:00:00,21.6,87.7,34.68862275449102,,main,11.0,0.0,32.95898084234286,0.0,0.0,0.0,1.0,4.0,7.0,111.0
2003206N21089,2003,2003,48.0,NI,0,UNNAMED,2003-07-25 18:00:00,21.8,87.3,34.68862275449102,,main,0.0,0.0,46.92975129034076,0.0,0.0,0.0,1.0,4.0,7.0,114.0
2003206N21089,2003,2003,48.0,NI,0,UNNAMED,2003-07-25 21:00:00,21.9,87.0,34.68862275449102,,main,0.0,0.0,32.898192681923284,0.0,0.0,0.0,1.0,4.0,7.0,117.0
2003240N21089,2003,2003,64.0,NI,0,UNNAMED,2003-08-27 15:00:00,20.6,87.9,34.68862275449102,,main,94.0,31.0,63.45333800545872,0.0,0.0,0.0,1.0,2.0,8.0,63.0
2003240N21089,2003,2003,64.0,NI,0,UNNAMED,2003-08-27 18:00:00,20.7,87.3,34.68862275449102,,main,31.0,0.0,63.41300253736573,0.0,0.0,0.0,1.0,2.0,8.0,66.0
2003279N17084,2003,2003,81.0,NI,0,UNNAMED,2003-10-09 12:00:00,25.0,87.0,25.0,1000.0,main,0.0,34.57637819525716,68.72119757661895,0.0,0.0,0.0,1.0,3.0,10.0,84.0
2004136N15090,2004,2004,25.0,NI,0,UNNAMED,2004-05-19 03:00:00,20.0,92.4,90.0,952.0,main,45.0,0.0,63.69142862860859,0.0,0.0,0.0,1.0,2.0,5.0,51.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-12 06:00:00,22.7,88.5,34.68862275449102,,main,0.0,0.0,22.238985328911777,0.0,0.0,0.0,1.0,6.0,9.0,150.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-12 09:00:00,22.9,88.5,34.68862275449102,,main,0.0,0.0,22.238985328911777,0.0,0.0,0.0,1.0,6.0,9.0,153.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-12 12:00:00,23.0,88.5,25.0,998.0,main,0.0,0.0,11.119492664455889,0.0,0.0,0.0,1.0,6.0,9.0,156.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-12 15:00:00,23.1,88.4,34.68862275449102,,main,0.0,0.0,15.110652279745654,0.0,0.0,0.0,1.0,6.0,9.0,159.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-12 18:00:00,23.1,88.3,34.68862275449102,,main,0.0,0.0,10.227948192253038,0.0,0.0,0.0,1.0,6.0,9.0,162.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-12 21:00:00,23.1,88.2,34.68862275449102,,main,0.0,0.0,10.227948192251736,0.0,0.0,0.0,1.0,6.0,9.0,165.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-13 00:00:00,23.0,88.1,34.68862275449102,,main,0.0,0.0,15.110652279747418,0.0,0.0,0.0,1.0,0.0,9.0,0.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-13 03:00:00,23.0,88.0,25.0,1000.0,main,0.0,0.0,10.235546767219631,0.0,0.0,0.0,1.0,0.0,9.0,3.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-13 06:00:00,23.0,88.0,34.68862275449102,,main,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,6.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-13 09:00:00,23.0,88.0,34.68862275449102,,main,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,9.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-13 12:00:00,23.0,88.0,25.0,998.0,main,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,12.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-13 15:00:00,22.9,88.0,34.68862275449102,,main,0.0,0.0,11.119492664455889,0.0,0.0,0.0,1.0,0.0,9.0,15.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-13 18:00:00,22.8,88.0,34.68862275449102,,main,0.0,0.0,11.119492664455889,0.0,0.0,0.0,1.0,0.0,9.0,18.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-13 21:00:00,22.7,88.0,34.68862275449102,,main,0.0,0.0,11.119492664455889,0.0,0.0,0.0,1.0,0.0,9.0,21.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-14 00:00:00,22.6,88.0,34.68862275449102,,main,0.0,0.0,11.119492664455535,0.0,0.0,0.0,1.0,1.0,9.0,24.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-14 03:00:00,22.5,88.0,25.0,998.0,main,0.0,0.0,11.119492664456242,0.0,0.0,0.0,1.0,1.0,9.0,27.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-14 06:00:00,22.5,88.0,34.68862275449102,,main,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,30.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-14 09:00:00,22.5,88.0,34.68862275449102,,main,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,33.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-14 12:00:00,22.5,88.0,25.0,1000.0,main,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,36.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-14 15:00:00,22.5,88.0,34.68862275449102,,main,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,39.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-14 18:00:00,22.5,88.0,34.68862275449102,,main,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,42.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-14 21:00:00,22.5,88.0,34.68862275449102,,main,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,45.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-15 00:00:00,22.5,88.0,34.68862275449102,,main,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,48.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-15 03:00:00,22.5,88.0,25.0,1002.0,main,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,51.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-15 06:00:00,22.5,88.0,34.68862275449102,,main,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,54.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-15 09:00:00,22.5,88.0,34.68862275449102,,main,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,57.0
2004256N23089,2004,2004,72.0,NI,0,UNNAMED,2004-09-15 12:00:00,22.5,88.0,25.0,998.0,main,0.0,34.57637819525716,0.0,0.0,0.0,0.0,1.0,2.0,9.0,60.0
2004281N23087,2004,2004,81.0,NI,0,UNNAMED,2004-10-07 06:00:00,22.8,87.3,34.68862275449102,,main,0.0,0.0,45.39320516151337,0.0,0.0,0.0,1.0,3.0,10.0,78.0
2004281N23087,2004,2004,81.0,NI,0,UNNAMED,2004-10-07 09:00:00,23.2,87.7,34.68862275449102,,main,0.0,0.0,60.45280053867349,0.0,0.0,0.0,1.0,3.0,10.0,81.0
2004281N23087,2004,2004,81.0,NI,0,UNNAMED,2004-10-07 12:00:00,23.5,88.0,25.0,1004.0,main,0.0,0.0,45.28535788242876,0.0,0.0,0.0,1.0,3.0,10.0,84.0
2004281N23087,2004,2004,81.0,NI,0,UNNAMED,2004-10-07 15:00:00,23.6,88.4,34.68862275449102,,main,0.0,0.0,42.26248826756338,0.0,0.0,0.0,1.0,3.0,10.0,87.0
2004281N23087,2004,2004,81.0,NI,0,UNNAMED,2004-10-07 18:00:00,23.7,88.8,34.68862275449102,,main,0.0,0.0,42.23250536228233,0.0,0.0,0.0,1.0,3.0,10.0,90.0
2004281N23087,2004,2004,81.0,NI,0,UNNAMED,2004-10-07 21:00:00,23.8,89.2,34.68862275449102,,main,0.0,0.0,42.20240431918747,0.0,0.0,0.0,1.0,3.0,10.0,93.0
2004281N23087,2004,2004,81.0,NI,0,UNNAMED,2004-10-08 00:00:00,23.9,89.6,34.68862275449102,,main,0.0,0.0,42.17218525247357,0.0,0.0,0.0,1.0,4.0,10.0,96.0
2004281N23087,2004,2004,81.0,NI,0,UNNAMED,2004-10-08 03:00:00,24.0,90.0,25.0,1004.0,main,0.0,34.57637819525716,42.14184827685548,0.0,0.0,0.0,1.0,4.0,10.0,99.0
2005179N22088,2005,2005,35.0,NI,0,UNNAMED,2005-06-27 15:00:00,21.9,87.5,34.68862275449102,,main,0.0,0.0,68.16714750770993,0.0,0.0,0.0,1.0,0.0,6.0,15.0
2005179N22088,2005,2005,35.0,NI,0,UNNAMED,2005-06-27 18:00:00,22.3,87.0,34.68862275449102,,main,0.0,0.0,68.05750232842857,0.0,0.0,0.0,1.0,0.0,6.0,18.0
2005210N21088,2005,2005,48.0,NI,0,UNNAMED,2005-07-29 06:00:00,21.5,87.5,34.68862275449102,,main,15.0,11.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,102.0
2005210N21088,2005,2005,48.0,NI,0,UNNAMED,2005-07-29 09:00:00,21.5,87.5,34.68862275449102,,main,15.0,15.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,105.0
2005210N21088,2005,2005,48.0,NI,0,UNNAMED,2005-07-29 12:00:00,21.5,87.5,25.0,990.0,main,15.0,15.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,108.0
2005210N21088,2005,2005,48.0,NI,0,UNNAMED,2005-07-29 15:00:00,21.5,87.6,34.68862275449102,,main,22.0,22.0,10.3457711456731,0.0,0.0,0.0,1.0,4.0,7.0,111.0
2005210N21088,2005,2005,48.0,NI,0,UNNAMED,2005-07-29 18:00:00,21.5,87.7,34.68862275449102,,main,22.0,22.0,10.345771145674416,0.0,0.0,0.0,1.0,4.0,7.0,114.0
